Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-08,22:52:15,30.6,99.9
2025-10-08,22:52:17,30.5,99.9
2025-10-08,22:52:19,30.4,99.9
2025-10-08,22:52:21,30.3,99.9
2025-10-08,22:52:23,30.2,99.9
2025-10-08,22:52:25,30.0,99.9
2025-10-08,22:52:27,29.9,99.9
2025-10-08,22:52:29,29.7,99.9
2025-10-08,22:52:31,29.5,99.9
2025-10-08,22:52:33,29.4,99.9
2025-10-08,22:52:35,29.2,99.9
2025-10-08,22:52:37,29.0,99.9
2025-10-08,22:52:39,28.9,99.9
2025-10-08,22:52:41,28.7,99.9
2025-10-08,22:52:43,28.6,99.9
2025-10-08,22:52:45,28.4,98.1
2025-10-08,22:52:47,28.3,95.6
2025-10-08,22:52:49,28.1,95.1
2025-10-08,22:52:51,28.0,94.8
2025-10-08,22:52:53,27.9,94.5
2025-10-08,22:52:55,27.8,94.2
2025-10-08,22:52:57,27.6,94.0
2025-10-08,22:52:59,27.5,93.8
2025-10-08,22:53:01,27.4,93.6
2025-10-08,22:53:03,27.3,93.5
2025-10-08,22:53:05,27.2,93.3
2025-10-08,22:53:07,27.1,93.2
2025-10-08,22:53:09,27.0,93.0
2025-10-08,22:53:11,26.9,92.8
2025-10-08,22:53:13,26.8,92.7
2025-10-08,22:53:15,26.8,92.5
2025-10-08,22:53:17,26.7,92.3
2025-10-08,22:53:19,26.6,92.1
2025-10-08,22:53:21,26.5,91.9
2025-10-08,22:53:23,26.4,91.6
2025-10-08,22:53:25,26.4,91.4
2025-10-08,22:53:27,26.3,91.1
2025-10-08,22:53:29,26.2,90.9
2025-10-08,22:53:31,26.1,90.7
2025-10-08,22:53:33,26.1,90.6
2025-10-08,22:53:35,26.0,90.5
2025-10-08,22:53:37,25.9,90.4
2025-10-08,22:53:39,25.9,90.2
2025-10-08,22:53:41,25.8,90.0
2025-10-08,22:53:43,25.7,89.6
2025-10-08,22:53:45,25.7,89.0
2025-10-08,22:53:47,25.6,88.1
2025-10-08,22:53:49,25.6,87.2
2025-10-08,22:53:51,25.5,86.4
2025-10-08,22:53:53,25.4,85.7
2025-10-08,22:53:55,25.4,85.0
2025-10-08,22:53:57,25.3,84.3
2025-10-08,22:53:59,25.3,83.6
2025-10-08,22:54:01,25.2,83.1
2025-10-08,23:15:22,21.3,49.8
2025-10-08,23:15:24,21.4,50.2
2025-10-08,23:15:26,21.4,50.3
2025-10-08,23:15:28,21.4,50.3
2025-10-08,23:15:30,21.3,50.3
2025-10-08,23:15:32,21.3,50.2
2025-10-08,23:15:34,21.4,50.2
2025-10-08,23:15:36,21.4,50.1
2025-10-08,23:15:38,21.4,50.1
2025-10-08,23:15:40,21.4,50.1
2025-10-08,23:15:42,21.4,50.0
2025-10-08,23:15:44,21.4,50.0
2025-10-08,23:15:46,21.4,50.0
2025-10-08,23:15:48,21.4,49.9
2025-10-08,23:15:50,21.4,49.9
2025-10-08,23:15:52,21.4,49.9
2025-10-08,23:15:54,21.4,49.9
2025-10-08,23:15:56,21.4,49.9
2025-10-08,23:15:59,21.4,49.9
2025-10-08,23:16:00,21.4,49.9
2025-10-08,23:16:02,21.4,49.9
2025-10-08,23:16:04,21.5,49.9
2025-10-08,23:16:06,21.4,49.9
2025-10-08,23:16:08,21.5,49.9
2025-10-08,23:16:10,21.5,49.9
2025-10-08,23:16:12,21.5,49.8
2025-10-08,23:16:14,21.5,49.7
2025-10-08,23:16:16,21.5,49.7
2025-10-08,23:16:18,21.5,49.7
2025-10-08,23:16:20,21.5,49.8
2025-10-08,23:16:22,21.5,51.0
2025-10-08,23:16:24,21.5,55.1
2025-10-08,23:16:26,21.6,61.5
2025-10-08,23:16:28,22.0,71.1
2025-10-08,23:16:30,22.6,81.4
2025-10-08,23:16:32,23.3,94.2
2025-10-08,23:16:36,23.8,99.9
2025-10-08,23:16:36,24.3,99.9
2025-10-08,23:16:38,24.9,99.9
2025-10-08,23:16:40,25.4,99.9
2025-10-08,23:16:42,26.0,99.9
2025-10-08,23:16:44,26.5,99.9
2025-10-08,23:16:46,27.0,99.9
2025-10-08,23:16:48,27.5,99.9
2025-10-08,23:16:50,28.0,99.9
2025-10-08,23:16:52,28.4,99.9
2025-10-08,23:16:54,28.7,99.9
2025-10-08,23:16:56,28.9,99.9
2025-10-08,23:16:58,29.1,99.9
2025-10-08,23:17:00,29.2,99.9
2025-10-08,23:17:02,29.2,99.9
2025-10-08,23:17:04,29.2,99.9
2025-10-08,23:17:06,29.2,99.9
2025-10-08,23:17:08,29.2,99.9
2025-10-08,23:17:10,29.1,99.9
2025-10-08,23:17:12,29.0,99.9
2025-10-08,23:17:14,28.9,99.9
