Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-14,18:58:19,25.2,45.2
2025-10-14,18:58:21,25.2,45.2
2025-10-14,18:58:24,25.3,45.1
2025-10-14,18:58:26,25.2,45.1
2025-10-14,18:58:28,25.3,45.1
2025-10-14,18:58:30,25.2,45.2
2025-10-14,18:58:33,25.2,45.2
2025-10-14,18:58:35,25.2,45.1
2025-10-14,18:58:37,25.2,45.1
2025-10-14,18:58:40,25.3,45.1
2025-10-14,18:58:42,25.3,45.1
2025-10-14,18:58:45,25.2,45.1
2025-10-14,18:58:47,25.2,45.1
2025-10-14,18:58:49,25.2,45.1
2025-10-14,18:58:51,25.2,45.1
2025-10-14,18:58:54,25.2,45.1
2025-10-14,18:58:56,25.2,45.1
2025-10-14,18:58:59,25.2,45.1
2025-10-14,18:59:01,25.2,45.1
2025-10-14,18:59:03,25.2,45.2
2025-10-14,18:59:05,25.2,45.2
2025-10-14,18:59:07,25.2,45.2
2025-10-14,18:59:10,25.2,45.1
2025-10-14,18:59:12,25.2,45.1
2025-10-14,18:59:14,25.2,45.2
2025-10-14,18:59:16,25.2,45.1
2025-10-14,18:59:18,25.2,45.2
2025-10-14,18:59:20,25.2,45.1
2025-10-14,18:59:23,25.2,45.1
2025-10-14,18:59:25,25.2,45.1
2025-10-14,18:59:27,25.2,45.1
2025-10-14,18:59:30,25.2,45.1
2025-10-14,18:59:32,25.2,45.1
2025-10-14,18:59:34,25.2,45.1
2025-10-14,18:59:36,25.2,45.1
2025-10-14,18:59:39,25.2,45.1
2025-10-14,18:59:41,25.2,45.1
2025-10-14,18:59:44,25.2,45.1
2025-10-14,18:59:46,25.2,45.2
2025-10-14,18:59:49,25.2,45.2
2025-10-14,18:59:51,25.2,45.2
2025-10-14,18:59:53,25.2,45.1
2025-10-14,18:59:55,25.2,45.1
2025-10-14,18:59:57,25.2,45.2
2025-10-14,19:00:00,25.2,45.2
2025-10-14,19:00:02,25.2,45.1
2025-10-14,19:00:04,25.2,45.2
2025-10-14,19:00:06,25.2,45.2
2025-10-14,19:00:09,25.2,45.2
2025-10-14,19:00:12,25.2,45.2
2025-10-14,19:00:14,25.2,45.2
2025-10-14,19:00:16,25.2,45.2
2025-10-14,19:00:18,25.2,45.2
2025-10-14,19:00:20,25.2,45.2
2025-10-14,19:00:23,25.2,45.2
2025-10-14,19:00:25,25.2,45.2
2025-10-14,19:00:27,25.2,45.2
2025-10-14,19:00:30,25.2,45.2
2025-10-14,19:00:32,25.2,45.3
2025-10-14,19:00:34,25.2,45.2
2025-10-14,19:00:37,25.2,45.2
2025-10-14,19:00:39,25.2,45.3
2025-10-14,19:00:41,25.2,45.4
2025-10-14,19:00:43,25.2,45.3
2025-10-14,19:00:45,25.2,45.3
2025-10-14,19:00:47,25.2,45.4
2025-10-14,19:00:49,25.2,45.4
2025-10-14,19:00:52,25.2,45.4
2025-10-14,19:00:54,25.2,45.4
2025-10-14,19:00:57,25.2,45.4
2025-10-14,19:00:59,25.2,45.4
2025-10-14,19:01:01,25.2,45.4
2025-10-14,19:01:03,25.2,45.4
2025-10-14,19:01:05,25.2,45.4
2025-10-14,19:01:07,25.2,45.4
2025-10-14,19:01:09,25.2,45.4
2025-10-14,19:01:11,25.2,45.5
2025-10-14,19:01:13,25.2,45.4
2025-10-14,19:01:16,25.2,45.5
2025-10-14,19:01:18,25.2,45.5
2025-10-14,19:01:21,25.2,45.5
2025-10-14,19:01:23,25.2,45.5
2025-10-14,19:01:25,25.2,45.5
2025-10-14,19:01:27,25.2,45.5
2025-10-14,19:01:30,25.2,45.5
2025-10-14,19:01:32,25.2,45.4
2025-10-14,19:01:34,25.2,45.4
2025-10-14,19:01:36,25.2,45.4
2025-10-14,19:01:38,25.2,45.4
2025-10-14,19:01:41,25.2,45.4
2025-10-14,19:01:43,25.2,45.4
2025-10-14,19:01:46,25.2,45.4
2025-10-14,19:01:48,25.2,45.4
2025-10-14,19:01:50,25.2,45.4
2025-10-14,19:01:52,25.2,45.4
2025-10-14,19:01:54,25.2,45.4
2025-10-14,19:01:57,25.2,45.4
2025-10-14,19:01:59,25.2,45.4
2025-10-14,19:02:01,25.2,45.4
2025-10-14,19:02:03,25.2,45.3
2025-10-14,19:02:05,25.2,45.3
2025-10-14,19:02:07,25.2,45.3
2025-10-14,19:02:09,25.2,45.3
2025-10-14,19:02:11,25.2,45.3
2025-10-14,19:02:13,25.2,45.3
2025-10-14,19:02:16,25.2,45.3
2025-10-14,19:02:18,25.2,45.2
2025-10-14,19:02:20,25.2,45.2
2025-10-14,19:02:23,25.2,45.2
2025-10-14,19:02:25,25.2,45.2
2025-10-14,19:02:27,25.2,45.2
2025-10-14,19:02:30,25.2,45.1
2025-10-14,19:02:32,25.2,45.1
2025-10-14,19:02:34,25.2,45.1
2025-10-14,19:02:37,25.2,45.1
2025-10-14,19:02:39,25.2,45.1
2025-10-14,19:02:42,25.2,45.1
2025-10-14,19:02:44,25.2,45.1
2025-10-14,19:02:47,25.2,45.1
2025-10-14,19:02:49,25.2,45.1
2025-10-14,19:02:51,25.2,45.2
2025-10-14,19:02:53,25.2,45.1
2025-10-14,19:02:56,25.2,45.2
2025-10-14,19:02:58,25.2,45.3
2025-10-14,19:03:00,25.2,45.2
2025-10-14,19:03:03,25.2,45.3
2025-10-14,19:03:05,25.2,45.2
2025-10-14,19:03:07,25.2,45.3
2025-10-14,19:03:10,25.2,45.3
2025-10-14,19:03:12,25.2,45.3
2025-10-14,19:03:14,25.2,45.3
2025-10-14,19:03:16,25.2,45.3
2025-10-14,19:03:18,25.2,45.2
2025-10-14,19:03:20,25.2,45.2
2025-10-14,19:03:23,25.2,45.3
2025-10-14,19:03:25,25.2,45.3
2025-10-14,19:03:27,25.2,45.3
2025-10-14,19:03:30,25.2,45.4
2025-10-14,19:03:32,25.2,45.4
2025-10-14,19:03:34,25.2,45.3
2025-10-14,19:03:36,25.1,45.4
2025-10-14,19:03:39,25.1,45.3
2025-10-14,19:03:41,25.2,45.3
2025-10-14,19:03:43,25.1,45.4
2025-10-14,19:03:45,25.1,45.4
2025-10-14,19:03:47,25.2,45.4
2025-10-14,19:03:50,25.1,45.5
2025-10-14,19:03:52,25.1,45.5
2025-10-14,19:03:54,25.1,45.4
2025-10-14,19:03:56,25.1,45.5
2025-10-14,19:03:59,25.1,45.5
2025-10-14,19:04:01,25.1,45.6
2025-10-14,19:04:03,25.1,45.5
2025-10-14,19:04:06,25.1,45.5
2025-10-14,19:04:08,25.1,45.5
2025-10-14,19:04:11,25.1,45.6
2025-10-14,19:04:13,25.1,45.5
2025-10-14,19:04:15,25.1,45.5
2025-10-14,19:04:17,25.1,45.5
2025-10-14,19:04:19,25.1,45.6
2025-10-14,19:04:21,25.1,45.5
2025-10-14,19:04:24,25.1,45.5
2025-10-14,19:04:26,25.1,45.5
2025-10-14,19:04:28,25.1,45.5
2025-10-14,19:04:30,25.1,45.5
2025-10-14,19:04:33,25.1,45.4
2025-10-14,19:04:35,25.1,45.4
2025-10-14,19:04:37,25.1,45.5
2025-10-14,19:04:40,25.1,45.5
2025-10-14,19:04:42,25.1,45.5
2025-10-14,19:04:45,25.1,45.5
2025-10-14,19:04:47,25.1,45.5
2025-10-14,19:04:49,25.1,45.4
2025-10-14,19:04:51,25.1,45.5
2025-10-14,19:04:54,25.1,45.5
2025-10-14,19:04:56,25.1,45.5
2025-10-14,19:04:58,25.1,45.5
2025-10-14,19:05:01,25.1,45.5
2025-10-14,19:05:03,25.1,45.5
2025-10-14,19:05:05,25.1,45.5
2025-10-14,19:05:08,25.1,45.5
2025-10-14,19:05:10,25.1,45.6
2025-10-14,19:05:12,25.1,45.6
2025-10-14,19:05:14,25.1,45.6
2025-10-14,19:05:16,25.1,45.5
2025-10-14,19:05:19,25.1,45.5
2025-10-14,19:05:21,25.1,45.5
2025-10-14,19:05:23,25.1,45.5
2025-10-14,19:05:25,25.1,45.5
2025-10-14,19:05:27,25.1,45.5
2025-10-14,19:05:29,25.1,45.6
2025-10-14,19:05:32,25.1,45.6
2025-10-14,19:05:34,25.1,45.5
2025-10-14,19:05:36,25.1,45.6
2025-10-14,19:05:39,25.1,45.6
2025-10-14,19:05:41,25.1,45.6
2025-10-14,19:05:43,25.1,45.6
2025-10-14,19:05:45,25.1,45.7
2025-10-14,19:05:47,25.1,45.6
2025-10-14,19:05:50,25.1,45.7
2025-10-14,19:05:52,25.1,45.6
2025-10-14,19:05:54,25.1,45.7
2025-10-14,19:05:56,25.1,45.7
2025-10-14,19:05:58,25.1,45.7
2025-10-14,19:06:01,25.1,45.7
2025-10-14,19:06:03,25.1,45.7
2025-10-14,19:06:05,25.1,45.7
2025-10-14,19:06:07,25.1,45.8
2025-10-14,19:06:10,25.1,45.8
2025-10-14,19:06:12,25.1,45.8
2025-10-14,19:06:14,25.1,45.8
2025-10-14,19:06:16,25.1,45.8
2025-10-14,19:06:19,25.1,45.8
2025-10-14,19:06:21,25.1,45.9
2025-10-14,19:06:23,25.1,45.9
2025-10-14,19:06:25,25.1,45.9
2025-10-14,19:06:27,25.1,45.8
2025-10-14,19:06:29,25.1,45.8
2025-10-14,19:06:32,25.1,45.8
2025-10-14,19:06:34,25.1,45.8
2025-10-14,19:06:37,25.1,45.9
2025-10-14,19:06:39,25.1,45.8
2025-10-14,19:06:41,25.1,45.8
2025-10-14,19:06:44,25.1,45.8
2025-10-14,19:06:46,25.1,45.8
2025-10-14,19:06:48,25.1,45.8
2025-10-14,19:06:50,25.1,45.8
2025-10-14,19:06:53,25.1,45.8
2025-10-14,19:06:55,25.1,45.8
2025-10-14,19:06:57,25.1,45.8
2025-10-14,19:06:59,25.1,45.8
2025-10-14,19:07:02,25.1,45.8
2025-10-14,19:07:04,25.1,45.8
2025-10-14,19:07:06,25.1,45.8
2025-10-14,19:07:08,25.1,45.8
2025-10-14,19:07:10,25.1,45.8
2025-10-14,19:07:13,25.1,45.8
2025-10-14,19:07:15,25.1,45.8
2025-10-14,19:07:17,25.1,45.8
2025-10-14,19:07:19,25.1,45.8
2025-10-14,19:07:21,25.1,45.8
2025-10-14,19:07:23,25.1,45.7
2025-10-14,19:07:25,25.1,45.8
2025-10-14,19:07:28,25.1,45.8
2025-10-14,19:07:30,25.1,45.8
2025-10-14,19:07:32,25.1,45.8
2025-10-14,19:07:35,25.1,45.8
2025-10-14,19:07:37,25.1,45.8
2025-10-14,19:07:39,25.1,45.8
2025-10-14,19:07:41,25.1,45.8
2025-10-14,19:07:43,25.1,45.8
2025-10-14,19:07:45,25.0,45.8
2025-10-14,19:07:48,25.1,45.7
2025-10-14,19:07:51,25.1,45.8
2025-10-14,19:07:53,25.1,45.7
2025-10-14,19:07:55,25.1,45.7
2025-10-14,19:07:57,25.0,45.8
2025-10-14,19:07:59,25.1,45.7
2025-10-14,19:08:01,25.1,45.8
2025-10-14,19:08:04,25.1,45.8
2025-10-14,19:08:06,25.1,45.8
2025-10-14,19:08:08,25.0,45.8
2025-10-14,19:08:10,25.0,45.8
2025-10-14,19:08:13,25.1,45.7
2025-10-14,19:08:15,25.0,45.8
2025-10-14,19:08:17,25.1,45.8
2025-10-14,19:08:20,25.1,45.7
2025-10-14,19:08:22,25.0,45.7
2025-10-14,19:08:24,25.0,45.7
2025-10-14,19:08:26,25.1,45.7
2025-10-14,19:08:28,25.1,45.7
2025-10-14,19:08:31,25.1,45.7
2025-10-14,19:08:33,25.0,45.8
2025-10-14,19:08:36,25.0,45.8
2025-10-14,19:08:38,25.0,45.7
2025-10-14,19:08:40,25.0,45.7
2025-10-14,19:08:43,25.0,45.8
2025-10-14,19:08:45,25.0,45.7
2025-10-14,19:08:47,25.0,45.8
2025-10-14,19:08:49,25.0,45.8
2025-10-14,19:08:51,25.1,45.8
2025-10-14,19:08:54,25.0,45.8
2025-10-14,19:08:56,25.1,45.9
2025-10-14,19:08:58,25.0,45.8
2025-10-14,19:09:00,25.0,45.8
2025-10-14,19:09:03,25.0,45.9
2025-10-14,19:09:05,25.0,45.9
2025-10-14,19:09:07,25.0,45.9
2025-10-14,19:09:09,25.0,45.9
2025-10-14,19:09:11,25.0,45.8
2025-10-14,19:09:13,25.0,45.8
2025-10-14,19:09:16,25.0,45.8
2025-10-14,19:09:18,25.0,45.8
2025-10-14,19:09:20,25.0,45.8
2025-10-14,19:09:22,25.0,45.8
2025-10-14,19:09:25,25.0,45.8
2025-10-14,19:09:27,25.0,45.7
2025-10-14,19:09:29,25.0,45.8
2025-10-14,19:09:31,25.0,45.8
2025-10-14,19:09:33,25.0,45.8
2025-10-14,19:09:35,25.0,45.8
2025-10-14,19:09:37,25.0,45.8
2025-10-14,19:09:40,25.0,45.8
2025-10-14,19:09:42,25.0,45.8
2025-10-14,19:09:45,25.0,45.9
2025-10-14,19:09:47,25.0,45.8
2025-10-14,19:09:49,25.0,45.8
2025-10-14,19:09:51,25.0,45.9
2025-10-14,19:09:53,25.0,45.8
2025-10-14,19:09:55,25.0,45.8
2025-10-14,19:09:58,25.0,45.9
2025-10-14,19:10:00,25.0,45.8
2025-10-14,19:10:02,25.0,45.9
2025-10-14,19:10:04,25.0,45.8
2025-10-14,19:10:07,25.0,45.9
2025-10-14,19:10:10,25.0,45.9
2025-10-14,19:10:12,25.0,45.8
2025-10-14,19:10:15,25.0,45.9
2025-10-14,19:10:17,25.0,45.8
2025-10-14,19:10:19,25.0,45.8
2025-10-14,19:10:21,25.0,45.8
2025-10-14,19:10:24,25.0,45.8
2025-10-14,19:10:26,25.0,45.8
2025-10-14,19:10:28,25.0,45.8
2025-10-14,19:10:30,25.0,45.8
2025-10-14,19:10:33,25.0,45.8
2025-10-14,19:10:35,25.0,45.8
2025-10-14,19:10:37,25.0,45.8
2025-10-14,19:10:39,25.0,45.8
2025-10-14,19:10:42,25.0,45.8
2025-10-14,19:10:44,25.0,45.8
2025-10-14,19:10:46,25.0,45.8
2025-10-14,19:10:48,25.0,45.7
2025-10-14,19:10:50,25.0,45.7
2025-10-14,19:10:53,25.0,45.7
2025-10-14,19:10:55,25.0,45.7
2025-10-14,19:10:57,25.0,45.7
2025-10-14,19:10:59,25.0,45.7
2025-10-14,19:11:02,25.0,45.7
2025-10-14,19:11:04,25.0,45.8
2025-10-14,19:11:10,25.0,45.8
2025-10-14,19:11:12,25.0,45.8
2025-10-14,19:11:14,25.0,45.8
2025-10-14,19:11:17,25.0,45.8
2025-10-14,19:11:19,25.0,45.8
2025-10-14,19:11:22,25.0,45.8
2025-10-14,19:11:24,25.0,45.8
2025-10-14,19:11:27,25.0,45.8
2025-10-14,19:11:29,25.0,45.9
2025-10-14,19:11:31,25.0,45.9
2025-10-14,19:11:33,25.0,45.9
2025-10-14,19:11:36,25.0,46.0
2025-10-14,19:11:38,25.0,46.0
2025-10-14,19:11:40,25.0,45.9
2025-10-14,19:11:42,25.0,46.0
2025-10-14,19:11:44,25.0,46.0
2025-10-14,19:11:47,25.0,46.0
2025-10-14,19:11:49,25.0,45.9
2025-10-14,19:11:51,25.0,46.0
2025-10-14,19:11:53,25.0,45.9
2025-10-14,19:11:56,25.0,45.9
2025-10-14,19:11:58,25.0,45.9
2025-10-14,19:12:01,25.0,46.0
2025-10-14,19:12:06,25.0,46.0
2025-10-14,19:12:08,25.0,45.9
2025-10-14,19:12:10,25.0,46.0
2025-10-14,19:12:13,25.0,46.0
2025-10-14,19:12:15,25.0,46.0
2025-10-14,19:12:17,25.0,46.0
2025-10-14,19:12:20,25.0,46.1
2025-10-14,19:12:22,25.0,46.1
2025-10-14,19:12:24,25.0,46.0
2025-10-14,19:12:26,25.0,46.0
2025-10-14,19:12:28,25.0,46.0
2025-10-14,19:12:30,25.0,46.0
2025-10-14,19:12:32,25.0,45.9
2025-10-14,19:12:35,25.0,46.0
2025-10-14,19:12:37,25.0,46.0
2025-10-14,19:12:40,25.0,46.0
2025-10-14,19:12:42,25.0,46.0
2025-10-14,19:12:44,25.0,46.0
2025-10-14,19:12:46,25.0,46.1
2025-10-14,19:12:49,25.0,46.0
2025-10-14,19:12:51,25.0,46.0
2025-10-14,19:12:53,25.0,46.0
2025-10-14,19:12:55,25.0,46.0
2025-10-14,19:12:58,25.0,46.1
2025-10-14,19:13:00,25.0,46.0
2025-10-14,19:13:02,25.0,46.1
2025-10-14,19:13:04,25.0,46.1
2025-10-14,19:13:06,25.0,46.1
2025-10-14,19:13:09,25.0,46.0
2025-10-14,19:13:11,25.0,46.1
2025-10-14,19:13:13,25.0,46.1
2025-10-14,19:13:15,25.0,46.1
2025-10-14,19:13:17,25.0,46.1
2025-10-14,19:13:19,25.0,46.1
2025-10-14,19:13:21,25.0,46.1
2025-10-14,19:13:24,25.0,46.1
2025-10-14,19:13:26,25.0,46.1
2025-10-14,19:13:28,25.0,46.1
2025-10-14,19:13:30,25.0,46.0
2025-10-14,19:13:32,25.0,46.0
2025-10-14,19:13:34,25.0,46.0
2025-10-14,19:13:37,25.0,46.1
2025-10-14,19:13:39,25.0,46.1
2025-10-14,19:13:41,25.0,46.1
2025-10-14,19:13:43,25.0,46.1
2025-10-14,19:13:46,25.0,46.1
2025-10-14,19:13:48,25.0,46.1
2025-10-14,19:13:50,25.0,46.1
2025-10-14,19:13:53,25.0,46.1
2025-10-14,19:13:55,25.0,46.1
2025-10-14,19:13:58,25.0,46.1
2025-10-14,19:14:00,25.0,46.1
2025-10-14,19:14:02,25.0,46.1
2025-10-14,19:14:04,25.0,46.0
2025-10-14,19:14:07,25.0,46.1
2025-10-14,19:14:09,25.0,46.1
2025-10-14,19:14:11,25.0,46.2
2025-10-14,19:14:13,25.0,46.2
2025-10-14,19:14:16,24.9,46.1
2025-10-14,19:14:18,25.0,46.2
2025-10-14,19:14:20,25.0,46.2
2025-10-14,19:14:23,24.9,46.2
2025-10-14,19:14:25,24.9,46.1
2025-10-14,19:14:27,25.0,46.1
2025-10-14,19:14:29,24.9,46.2
2025-10-14,19:14:32,24.9,46.2
2025-10-14,19:14:34,24.9,46.1
2025-10-14,19:14:36,24.9,46.3
2025-10-14,19:14:38,24.9,46.3
2025-10-14,19:14:41,24.9,46.2
2025-10-14,19:14:43,24.9,46.3
2025-10-14,19:14:45,24.9,46.2
2025-10-14,19:14:48,24.9,46.3
2025-10-14,19:14:50,24.9,46.3
2025-10-14,19:14:52,25.0,46.3
2025-10-14,19:14:55,24.9,46.3
2025-10-14,19:14:57,24.9,46.2
2025-10-14,19:14:59,24.9,46.3
2025-10-14,19:15:01,24.9,46.3
2025-10-14,19:15:03,24.9,46.3
2025-10-14,19:15:06,24.9,46.3
2025-10-14,19:15:08,24.9,46.3
2025-10-14,19:15:10,24.9,46.3
2025-10-14,19:15:12,24.9,46.3
2025-10-14,19:15:14,24.9,46.3
2025-10-14,19:15:16,24.9,46.3
2025-10-14,19:15:19,24.9,46.3
2025-10-14,19:15:21,24.9,46.3
2025-10-14,19:15:23,24.9,46.3
2025-10-14,19:15:25,24.9,46.3
2025-10-14,19:15:28,24.9,46.3
2025-10-14,19:15:30,24.9,46.2
2025-10-14,19:15:32,24.9,46.3
2025-10-14,19:15:35,24.9,46.3
2025-10-14,19:15:37,24.9,46.2
2025-10-14,19:15:39,24.9,46.2
2025-10-14,19:15:42,24.9,46.3
2025-10-14,19:15:44,24.9,46.3
2025-10-14,19:15:46,24.9,46.2
2025-10-14,19:15:48,24.9,46.2
2025-10-14,19:15:51,24.9,46.2
2025-10-14,19:15:53,24.9,46.2
2025-10-14,19:15:56,24.9,46.2
2025-10-14,19:15:59,24.9,46.2
2025-10-14,19:16:01,24.9,46.2
2025-10-14,19:16:03,24.9,46.2
2025-10-14,19:16:05,24.9,46.3
2025-10-14,19:16:07,24.9,46.2
2025-10-14,19:16:10,24.9,46.2
2025-10-14,19:16:12,24.9,46.2
2025-10-14,19:16:14,24.9,46.2
2025-10-14,19:16:16,24.9,46.2
2025-10-14,19:16:18,24.9,46.2
2025-10-14,19:16:21,24.9,46.2
2025-10-14,19:16:23,24.9,46.2
2025-10-14,19:16:25,24.9,46.2
2025-10-14,19:16:27,24.9,46.2
2025-10-14,19:16:30,24.9,46.1
2025-10-14,19:16:32,24.9,46.1
2025-10-14,19:16:34,24.9,46.2
2025-10-14,19:16:37,24.9,46.2
2025-10-14,19:16:39,24.9,46.2
2025-10-14,19:16:41,24.9,46.2
2025-10-14,19:16:43,24.9,46.3
2025-10-14,19:16:46,24.9,46.2
2025-10-14,19:16:48,24.9,46.2
2025-10-14,19:16:50,24.8,46.2
2025-10-14,19:16:52,24.9,46.2
2025-10-14,19:16:54,24.9,46.2
2025-10-14,19:16:57,24.9,46.2
2025-10-14,19:16:59,24.9,46.2
2025-10-14,19:17:01,24.8,46.2
2025-10-14,19:17:03,24.9,46.2
2025-10-14,19:17:06,24.8,46.2
2025-10-14,19:17:08,24.9,46.2
2025-10-14,19:17:10,24.8,46.2
2025-10-14,19:17:13,24.8,46.2
2025-10-14,19:17:15,24.8,46.2
2025-10-14,19:17:17,24.8,46.3
2025-10-14,19:17:19,24.8,46.3
2025-10-14,19:17:21,24.8,46.2
2025-10-14,19:17:24,24.8,46.3
2025-10-14,19:17:26,24.8,46.3
2025-10-14,19:17:28,24.8,46.3
2025-10-14,19:17:31,24.8,46.3
2025-10-14,19:17:33,24.8,46.3
2025-10-14,19:17:35,24.8,46.3
2025-10-14,19:17:37,24.8,46.2
2025-10-14,19:17:40,24.8,46.3
2025-10-14,19:17:42,24.8,46.3
2025-10-14,19:17:44,24.8,46.3
2025-10-14,19:17:46,24.8,46.3
2025-10-14,19:17:48,24.8,46.3
2025-10-14,19:17:50,24.8,46.3
2025-10-14,19:17:52,24.8,46.3
2025-10-14,19:17:55,24.8,46.2
2025-10-14,19:17:57,24.8,46.2
2025-10-14,19:17:59,24.8,46.3
2025-10-14,19:18:02,24.8,46.2
2025-10-14,19:18:04,24.8,46.3
2025-10-14,19:18:07,24.8,46.3
2025-10-14,19:18:09,24.8,46.3
2025-10-14,19:18:11,24.8,46.3
2025-10-14,19:18:14,24.8,46.3
2025-10-14,19:18:16,24.8,46.3
2025-10-14,19:18:18,24.8,46.4
2025-10-14,19:18:20,24.8,46.3
2025-10-14,19:18:22,24.8,46.3
2025-10-14,19:18:25,24.8,46.3
2025-10-14,19:18:27,24.8,46.3
2025-10-14,19:18:29,24.8,46.3
2025-10-14,19:18:31,24.8,46.3
2025-10-14,19:18:33,24.8,46.3
2025-10-14,19:18:36,24.8,46.3
2025-10-14,19:18:38,24.8,46.3
2025-10-14,19:18:41,24.8,46.3
2025-10-14,19:18:43,24.8,46.3
2025-10-14,19:18:45,24.8,46.3
2025-10-14,19:18:47,24.8,46.3
2025-10-14,19:18:50,24.8,46.3
2025-10-14,19:18:52,24.8,46.3
2025-10-14,19:18:54,24.8,46.3
2025-10-14,19:18:56,24.8,46.3
2025-10-14,19:18:59,24.8,46.3
2025-10-14,19:19:01,24.8,46.3
2025-10-14,19:19:03,24.8,46.3
2025-10-14,19:19:05,24.8,46.3
2025-10-14,19:19:07,24.8,46.3
2025-10-14,19:19:10,24.8,46.3
2025-10-14,19:19:12,24.8,46.3
2025-10-14,19:19:14,24.8,46.3
2025-10-14,19:19:16,24.8,46.3
2025-10-14,19:19:19,24.8,46.3
2025-10-14,19:19:21,24.8,46.2
2025-10-14,19:19:23,24.8,46.2
2025-10-14,19:19:25,24.8,46.3
2025-10-14,19:19:28,24.8,46.2
2025-10-14,19:19:30,24.8,46.2
2025-10-14,19:19:32,24.8,46.2
2025-10-14,19:19:34,24.8,46.2
2025-10-14,19:19:36,24.8,46.3
2025-10-14,19:19:38,24.8,46.2
2025-10-14,19:19:41,24.8,46.2
2025-10-14,19:19:43,24.8,46.3
2025-10-14,19:19:45,24.8,46.3
2025-10-14,19:19:48,24.8,46.3
2025-10-14,19:19:50,24.8,46.3
2025-10-14,19:19:52,24.8,46.3
2025-10-14,19:19:54,24.8,46.2
2025-10-14,19:19:56,24.8,46.3
2025-10-14,19:19:58,24.8,46.2
2025-10-14,19:20:01,24.8,46.3
2025-10-14,19:20:03,24.8,46.2
2025-10-14,19:20:05,24.8,46.2
2025-10-14,19:20:08,24.8,46.3
2025-10-14,19:20:10,24.8,46.2
2025-10-14,19:20:12,24.8,46.2
2025-10-14,19:20:14,24.8,46.2
2025-10-14,19:20:16,24.8,46.2
2025-10-14,19:20:18,24.8,46.2
2025-10-14,19:20:21,24.8,46.2
2025-10-14,19:20:23,24.8,46.2
2025-10-14,19:20:25,24.8,46.2
2025-10-14,19:20:27,24.8,46.2
2025-10-14,19:20:30,24.8,46.1
2025-10-14,19:20:32,24.8,46.2
2025-10-14,19:20:34,24.8,46.2
2025-10-14,19:20:37,24.8,46.2
2025-10-14,19:20:39,24.8,46.2
2025-10-14,19:20:41,24.8,46.1
2025-10-14,19:20:43,24.8,46.1
2025-10-14,19:20:46,24.8,46.1
2025-10-14,19:20:48,24.8,46.1
2025-10-14,19:20:50,24.8,46.1
2025-10-14,19:20:52,24.8,46.1
2025-10-14,19:20:55,24.8,46.1
2025-10-14,19:20:58,24.8,46.1
2025-10-14,19:21:00,24.8,46.1
2025-10-14,19:21:02,24.7,46.2
2025-10-14,19:21:04,24.8,46.1
2025-10-14,19:21:06,24.7,46.2
2025-10-14,19:21:08,24.7,46.1
2025-10-14,19:21:11,24.7,46.1
2025-10-14,19:21:13,24.7,46.2
2025-10-14,19:21:15,24.7,46.1
2025-10-14,19:21:18,24.7,46.2
2025-10-14,19:21:20,24.7,46.3
2025-10-14,19:21:22,24.7,46.3
2025-10-14,19:21:24,24.7,46.3
2025-10-14,19:21:26,24.7,46.3
2025-10-14,19:21:28,24.7,46.3
2025-10-14,19:21:31,24.7,46.3
2025-10-14,19:21:33,24.7,46.3
2025-10-14,19:21:35,24.7,46.2
2025-10-14,19:21:38,24.7,46.3
2025-10-14,19:21:40,24.7,46.3
2025-10-14,19:21:42,24.7,46.3
2025-10-14,19:21:45,24.7,46.3
2025-10-14,19:21:47,24.7,46.2
2025-10-14,19:21:49,24.7,46.3
2025-10-14,19:21:51,24.7,46.2
2025-10-14,19:21:53,24.7,46.2
2025-10-14,19:21:56,24.7,46.2
2025-10-14,19:21:58,24.7,46.3
2025-10-14,19:22:00,24.7,46.2
2025-10-14,19:22:03,24.7,46.3
2025-10-14,19:22:05,24.7,46.2
2025-10-14,19:22:07,24.7,46.2
2025-10-14,19:22:09,24.7,46.2
2025-10-14,19:22:12,24.7,46.2
2025-10-14,19:22:14,24.7,46.1
2025-10-14,19:22:16,24.7,46.2
2025-10-14,19:22:18,24.7,46.1
2025-10-14,19:22:21,24.7,46.2
2025-10-14,19:22:23,24.7,46.1
2025-10-14,19:22:25,24.7,46.2
2025-10-14,19:22:28,24.7,46.2
2025-10-14,19:22:30,24.7,46.1
2025-10-14,19:22:32,24.7,46.1
2025-10-14,19:22:34,24.7,46.1
2025-10-14,19:22:37,24.7,46.1
2025-10-14,19:22:39,24.7,46.1
2025-10-14,19:22:41,24.7,46.2
2025-10-14,19:22:43,24.7,46.2
2025-10-14,19:22:46,24.7,46.1
2025-10-14,19:22:48,24.7,46.1
2025-10-14,19:22:50,24.7,46.1
2025-10-14,19:22:53,24.7,46.1
2025-10-14,19:22:55,24.7,46.1
2025-10-14,19:22:57,24.7,46.1
2025-10-14,19:22:59,24.7,46.1
2025-10-14,19:23:01,24.7,46.1
2025-10-14,19:23:04,24.7,46.1
2025-10-14,19:23:06,24.7,46.1
2025-10-14,19:23:08,24.7,46.1
2025-10-14,19:23:10,24.7,46.1
2025-10-14,19:23:12,24.7,46.1
2025-10-14,19:23:15,24.7,46.1
2025-10-14,19:23:17,24.7,46.1
2025-10-14,19:23:19,24.7,46.1
2025-10-14,19:23:22,24.7,46.2
2025-10-14,19:23:24,24.7,46.1
